search_id,trip_index,received_date,received_ms,departure_odate,departure_ms,return_odate,return_ms,major_carrier_id,highest_cabin_class
1d07b7e4-7fe3-373d-8468-1031070ae1a9,180,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
1d07b7e4-7fe3-373d-8468-1031070ae1a9,187,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
1d07b7e4-7fe3-373d-8468-1031070ae1a9,188,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
f88660c6-8dd9-300f-9972-949c40fdc76e,1,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,12,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,25,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,27,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,48,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,DL,F
f88660c6-8dd9-300f-9972-949c40fdc76e,57,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,63,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,75,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,B6,E
f88660c6-8dd9-300f-9972-949c40fdc76e,91,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,AM,F
f88660c6-8dd9-300f-9972-949c40fdc76e,105,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,DL,F
f88660c6-8dd9-300f-9972-949c40fdc76e,111,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,DL,B
f88660c6-8dd9-300f-9972-949c40fdc76e,122,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,B6,E
f88660c6-8dd9-300f-9972-949c40fdc76e,149,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,150,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,157,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,158,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,180,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,UA,E
f88660c6-8dd9-300f-9972-949c40fdc76e,183,10/5/15,1.44E+12,12/27/15,1.45E+12,1/2/16,1.45E+12,B6,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,1,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,15,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,29,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,47,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,DL,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,51,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,65,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,DL,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,74,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,76,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,78,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,83,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,90,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,94,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,95,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,100,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,B6,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,106,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,E
e9aa855b-11e3-3650-8850-1662dfd97ecb,119,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,DL,B
e9aa855b-11e3-3650-8850-1662dfd97ecb,134,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,DL,B
e9aa855b-11e3-3650-8850-1662dfd97ecb,167,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,B
e9aa855b-11e3-3650-8850-1662dfd97ecb,174,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,UA,B
e9aa855b-11e3-3650-8850-1662dfd97ecb,177,10/5/15,1.44E+12,10/9/15,1.44E+12,10/13/15,1.44E+12,DL,F
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,0,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,15,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,22,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,55,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,67,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,76,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,77,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,80,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,82,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,88,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,89,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,100,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,119,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,129,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,152,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
f39f86d6-0aa7-3d2a-916e-ff6bba4b0141,192,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,AM,E
3d15cd28-3f39-315b-994a-790af7b41770,11,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,17,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,26,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,34,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,41,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,46,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,55,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,62,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,UA,E
3d15cd28-3f39-315b-994a-790af7b41770,72,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,82,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,93,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,96,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,100,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,112,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,117,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,119,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,121,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,123,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,134,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,146,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,170,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,177,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,181,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,187,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,188,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
3d15cd28-3f39-315b-994a-790af7b41770,198,10/5/15,1.44E+12,1/14/16,1.45E+12,1/19/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,7,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,24,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,30,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,UA,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,40,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,46,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,53,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,58,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,59,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,69,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,73,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,96,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,104,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,UA,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,107,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,UA,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,114,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,128,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,UA,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,138,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,UA,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,148,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,UA,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,155,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,158,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,UA,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,169,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,DL,E
b82cda54-7db4-3999-a748-6bd0b9cfa9d9,188,10/5/15,1.44E+12,1/11/16,1.45E+12,1/18/16,1.45E+12,UA,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,0,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,UA,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,35,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,UA,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,38,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,AC,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,41,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,UA,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,47,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,AC,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,56,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,F
dee252e9-2f30-3a1f-9463-bb61ed57e166,68,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,UA,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,77,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,UA,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,82,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,84,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,AM,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,120,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,F
dee252e9-2f30-3a1f-9463-bb61ed57e166,129,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,B6,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,147,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,F
dee252e9-2f30-3a1f-9463-bb61ed57e166,154,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,UA,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,162,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,UA,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,167,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,F
dee252e9-2f30-3a1f-9463-bb61ed57e166,170,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,F
dee252e9-2f30-3a1f-9463-bb61ed57e166,179,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,F
dee252e9-2f30-3a1f-9463-bb61ed57e166,183,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,F
dee252e9-2f30-3a1f-9463-bb61ed57e166,186,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,DL,F
dee252e9-2f30-3a1f-9463-bb61ed57e166,189,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,B6,E
dee252e9-2f30-3a1f-9463-bb61ed57e166,198,10/5/15,1.44E+12,12/26/15,1.45E+12,12/31/15,1.45E+12,B6,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,16,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,UA,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,17,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,UA,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,20,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,UA,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,21,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,UA,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,25,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,DL,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,49,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,DL,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,61,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,DL,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,77,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,DL,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,87,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,DL,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,93,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,DL,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,120,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,UA,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,125,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,UA,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,132,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,UA,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,141,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,DL,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,156,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,UA,E
e1640881-ebe9-3aeb-a03b-308c29cbba04,193,10/5/15,1.44E+12,11/6/15,1.45E+12,11/13/15,1.45E+12,DL,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,5,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,24,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,AM,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,25,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,36,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,UA,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,39,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,105,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,127,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,136,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,140,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,153,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,DL,F
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,155,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,AC,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,184,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,190,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
aeb8f0c2-3007-3896-bc30-ef41eb2b3473,191,10/5/15,1.44E+12,3/12/16,1.46E+12,3/19/16,1.46E+12,B6,E
218eb685-45a0-3380-b59d-529d92b9bc28,24,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,56,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
218eb685-45a0-3380-b59d-529d92b9bc28,60,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,68,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,70,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,77,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
218eb685-45a0-3380-b59d-529d92b9bc28,84,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,87,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,106,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,119,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,128,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,UA,E
218eb685-45a0-3380-b59d-529d92b9bc28,145,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
218eb685-45a0-3380-b59d-529d92b9bc28,160,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
218eb685-45a0-3380-b59d-529d92b9bc28,181,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
218eb685-45a0-3380-b59d-529d92b9bc28,186,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
218eb685-45a0-3380-b59d-529d92b9bc28,188,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
218eb685-45a0-3380-b59d-529d92b9bc28,189,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
218eb685-45a0-3380-b59d-529d92b9bc28,199,10/5/15,1.44E+12,2/3/16,1.45E+12,2/8/16,1.45E+12,DL,E
6c813203-11a0-3836-8bf4-2afe07692c76,3,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,UA,E
6c813203-11a0-3836-8bf4-2afe07692c76,25,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,UA,E
6c813203-11a0-3836-8bf4-2afe07692c76,59,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,61,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,67,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,74,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,76,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,88,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,94,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,103,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,113,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,115,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,125,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,129,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,133,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,143,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
6c813203-11a0-3836-8bf4-2afe07692c76,156,10/5/15,1.44E+12,4/16/16,1.46E+12,4/23/16,1.46E+12,DL,F
